"id","Bite","EstimatedCumulativeIntake","SampledTime"
1,1,2.92698251250269,0.879427656672238
1,2,5.85396502500538,1.47787840575035
1,3,8.78094753750807,2.5126737887523
1,4,11.7079300500108,3.16176753122469
1,5,14.6349125625135,4.15736081215969
1,6,17.5618950750161,4.88013904700034
1,7,20.4888775875188,5.15516342611523
1,8,23.4158601000215,6.11974466702003
1,9,26.3428426125242,7.17897608752144
1,10,29.2698251250269,7.95013101901016
1,11,32.1968076375296,8.42581908297002
1,12,35.1237901500323,9.48145787246854
1,13,38.050772662535,10.0728575290915
1,14,40.9777551750377,10.8495291678199
1,15,43.9047376875404,11.576783997239
1,16,46.8317202000431,12.6735010539319
1,17,49.7587027125457,12.8655132424701
1,18,52.6856852250484,13.9639874394194
1,19,55.6126677375511,14.9059561013287
1,20,58.5396502500538,15.2899423900972
1,21,61.4666327625565,16.5228459186695
1,22,64.3936152750592,16.9055248216004
1,23,67.3205977875619,17.8102261057401
1,24,70.2475803000646,18.3492610986783
1,25,73.1745628125673,19.3492680612527
1,26,76.10154532507,20.1872892787137
1,27,79.0285278375727,20.6086164331054
1,28,81.9555103500754,21.6825419706909
1,29,84.882492862578,22.4601802151516
1,30,87.8094753750807,23.0691019348733
1,31,90.7364578875834,23.6889591505752
1,32,93.6634404000861,24.5099178995112
1,33,96.5904229125888,25.739350734743
1,34,99.5174054250915,26.2899452411458
2,1,1.70466657142003,0.508159312858515
2,2,3.40933314284006,0.864445309037881
2,3,5.11399971426009,1.09074351367528
2,4,6.81866628568012,1.61017560127485
2,5,8.52333285710016,2.00144649754134
2,6,10.2279994285202,2.45203065047761
2,7,11.9326659999402,2.77250913223161
2,8,13.6373325713602,3.04573785142071
2,9,15.3419991427803,3.4352434448205
2,10,17.0466657142003,3.91967882578903
2,11,18.7513322856203,4.12443658174964
2,12,20.4559988570404,4.67187013202484
2,13,22.1606654284604,4.86313963454846
2,14,23.8653319998804,5.37978880702895
2,15,25.5699985713005,5.89833071958026
2,16,27.2746651427205,6.25463612540497
2,17,28.9793317141405,6.5071257264129
2,18,30.6839982855606,6.83748723692745
2,19,32.3886648569806,7.18955331129068
2,20,34.0933314284006,7.60450580760258
2,21,35.7979979998207,8.11573842906679
2,22,37.5026645712407,8.61882738973607
2,23,39.2073311426607,8.9851346649487
2,24,40.9119977140807,9.33800162502279
2,25,42.6166642855008,9.6169502094148
2,26,44.3213308569208,10.0298569383226
2,27,46.0259974283408,10.3407698803626
2,28,47.7306639997609,10.9455608950333
2,29,49.4353305711809,11.0710164437922
3,1,4.4466036170964,0.424223885356019
3,2,8.89320723419279,1.25304045099493
3,3,13.3398108512892,1.57845589829573
3,4,17.7864144683856,2.19642162066899
3,5,22.233018085482,2.65969479392534
3,6,26.6796217025784,3.20101797308701
3,7,31.1262253196748,3.7051641815731
3,8,35.5728289367712,4.10452730172529
3,9,40.0194325538676,4.87034080344704
3,10,44.466036170964,5.43723546166847
3,11,48.9126397880604,5.89345857364678
3,12,53.3592434051567,6.35674438739425
3,13,57.8058470222531,6.75811249927152
3,14,62.2524506393495,7.42421108554634
3,15,66.6990542564459,8.07773589055434
3,16,71.1456578735423,8.58923109738586
3,17,75.5922614906387,9.05511235954534
3,18,80.0388651077351,9.67195078791464
3,19,84.4854687248315,10.1224615403379
3,20,88.9320723419279,10.3361004343133
3,21,93.3786759590243,11.0086086735142
3,22,97.8252795761207,11.3879079102351
3,23,102.271883193217,12.1757034619734
3,24,106.718486810313,12.4417365208389
3,25,111.16509042741,13.1216505300807
3,26,115.611694044506,13.7019261825029
3,27,120.058297661603,14.3164392102142
3,28,124.504901278699,14.6075237719781
3,29,128.951504895795,15.1438378694929
3,30,133.398108512892,15.9732536451259
3,31,137.844712129988,16.4461367787371
3,32,142.291315747085,16.9654191764679
3,33,146.737919364181,17.324985629536
3,34,151.184522981277,17.7515796759411
3,35,155.631126598374,18.4517078018383
3,36,160.07773021547,18.7990798766645
3,37,164.524333832567,19.4294423525053
3,38,168.970937449663,19.9564977980931
3,39,173.417541066759,20.3973503775736
3,40,177.864144683856,21.2019174526758
3,41,182.310748300952,21.7871183308699
3,42,186.757351918049,22.0231035318846
3,43,191.203955535145,22.6525302472945
4,1,2.97491744606927,0.594589067200075
4,2,5.94983489213855,1.15200868241837
4,3,8.92475233820782,1.64266438153721
4,4,11.8996697842771,1.96432135577637
4,5,14.8745872303464,2.71322945199286
4,6,17.8495046764156,3.24428496032879
4,7,20.8244221224849,3.57171476795997
4,8,23.7993395685542,3.92822816187231
4,9,26.7742570146235,4.68796133448445
4,10,29.7491744606927,5.27160872712049
4,11,32.724091906762,5.66776699321953
4,12,35.6990093528313,6.07278439483084
4,13,38.6739267989005,6.85121904967378
4,14,41.6488442449698,7.25197707155174
4,15,44.6237616910391,7.73425106395968
4,16,47.5986791371084,8.31497708225052
4,17,50.5735965831776,8.84401345008774
4,18,53.5485140292469,9.32005256919154
4,19,56.5234314753162,9.75346790895562
4,20,59.4983489213855,10.3046689201718
4,21,62.4732663674547,10.6272685888663
4,22,65.448183813524,11.2396573895897
4,23,68.4231012595933,11.6577947882721
4,24,71.3980187056625,12.2254986131087
4,25,74.3729361517318,12.6931783240351
4,26,77.3478535978011,13.4023267965024
4,27,80.3227710438704,13.6589286904916
4,28,83.2976884899396,14.4188991120181
4,29,86.2726059360089,14.6825897343439
4,30,89.2475233820782,15.5175744905006
4,31,92.2224408281475,16.0677599052283
4,32,95.1973582742167,16.3635439683327
4,33,98.172275720286,16.998743392117
4,34,101.147193166355,17.3689960170626
4,35,104.122110612425,17.9090321906445
4,36,107.097028058494,18.5778683353655
4,37,110.071945504563,19.0901390384017
4,38,113.046862950632,19.625163018546
4,39,116.021780396702,20.1387637556631
4,40,118.996697842771,20.5135305028527
4,41,121.97161528884,21.2025680151512
4,42,124.946532734909,21.4013928556595
4,43,127.921450180979,21.9830300884249
4,44,130.896367627048,22.585983790422
5,1,4.55298587430545,0.405508214110408
5,2,9.1059717486109,1.22107581108043
5,3,13.6589576229164,1.81284581914327
5,4,18.2119434972218,2.31404185106379
5,5,22.7649293715272,2.8086099824118
5,6,27.3179152458327,3.27228830950833
5,7,31.8709011201382,3.77043104395386
5,8,36.4238869944436,4.6019894952114
5,9,40.976872868749,4.85073028295582
5,10,45.5298587430545,5.64746221179041
5,11,50.0828446173599,6.08822992555313
5,12,54.6358304916654,6.76081055934606
5,13,59.1888163659709,7.16358255294765
5,14,63.7418022402763,7.69841176196232
5,15,68.2947881145817,8.19563225665909
5,16,72.8477739888872,9.07603891688796
5,17,77.4007598631926,9.4659768827261
5,18,81.9537457374981,9.82651310511497
5,19,86.5067316118035,10.5198375826347
5,20,91.059717486109,10.9225876787192
5,21,95.6127033604144,11.5222873821889
5,22,100.16568923472,12.115588053418
5,23,104.718675109025,12.8900115183699
5,24,109.271660983331,13.4272836054968
5,25,113.824646857636,13.6809242950355
5,26,118.377632731942,14.5716057724349
5,27,122.930618606247,14.8990070169783
5,28,127.483604480553,15.5341933711385
5,29,132.036590354858,16.0090161818739
5,30,136.589576229163,16.8673154362913
5,31,141.142562103469,17.0387733942667
5,32,145.695547977774,17.6274335275949
5,33,150.24853385208,18.53483170981
5,34,154.801519726385,18.8484125221617
5,35,159.354505600691,19.2500636828842
5,36,163.907491474996,19.8164085846786
5,37,168.460477349302,20.6600322011281
5,38,173.013463223607,21.0789037905949
5,39,177.566449097913,21.5048201100992
5,40,182.119434972218,22.1206952612993
6,1,2.65085762019752,0.431481169662269
6,2,5.30171524039505,0.918053305616264
6,3,7.95257286059257,1.68187067341847
6,4,10.6034304807901,2.10274065450139
6,5,13.2542881009876,2.355370328419
6,6,15.9051457211851,2.9056740468898
6,7,18.5560033413827,3.45078802059379
6,8,21.2068609615802,3.86351295106164
6,9,23.8577185817777,4.57680534520128
6,10,26.5085762019752,5.14100101595389
6,11,29.1594338221728,5.33211020133179
6,12,31.8102914423703,6.01933937445639
6,13,34.4611490625678,6.54225751459845
6,14,37.1120066827653,6.98441040585885
6,15,39.7628643029629,7.64171533821363
6,16,42.4137219231604,7.79068108494682
6,17,45.0645795433579,8.3270052070263
6,18,47.7154371635554,8.88055365029791
6,19,50.366294783753,9.67067635074589
6,20,53.0171524039505,9.88715750948002
6,21,55.668010024148,10.4770332188319
6,22,58.3188676443455,10.844040783938
6,23,60.9697252645431,11.593738890481
6,24,63.6205828847406,12.1258195213803
6,25,66.2714405049381,12.3853653406505
6,26,68.9222981251356,12.936344853557
6,27,71.5731557453332,13.6301300703344
6,28,74.2240133655307,13.9124187107151
6,29,76.8748709857282,14.5673139281624
6,30,79.5257286059257,15.0721832695497
6,31,82.1765862261232,15.6044775913613
6,32,84.8274438463208,15.9027562729867
6,33,87.4783014665183,16.4349995872239
6,34,90.1291590867158,17.1092905901185
6,35,92.7800167069133,17.3598453277095
6,36,95.4308743271109,17.8767358069843
6,37,98.0817319473084,18.4664835929389
7,1,1.89952082877195,0.219008594072731
7,2,3.79904165754391,0.541351716234032
7,3,5.69856248631586,0.701053233167148
7,4,7.59808331508782,0.985833348763474
7,5,9.49760414385977,1.19917223819033
7,6,11.3971249726317,1.39952389244361
7,7,13.2966458014037,1.66363778212975
7,8,15.1961666301756,2.06370847267903
7,9,17.0956874589476,2.27065591502373
7,10,18.9952082877195,2.44913392346474
7,11,20.8947291164915,2.71413609823643
7,12,22.7942499452634,2.96169536093619
7,13,24.6937707740354,3.24291451580756
7,14,26.5932916028074,3.43074349228164
7,15,28.4928124315793,3.66549669390726
7,16,30.3923332603513,3.95074853733674
7,17,32.2918540891232,4.26309723707718
7,18,34.1913749178952,4.43269745661685
7,19,36.0908957466671,4.65644125131822
7,20,37.9904165754391,4.92580735731367
7,21,39.889937404211,5.16885190340312
7,22,41.789458232983,5.32900828427194
7,23,43.6889790617549,5.67311614691521
7,24,45.5884998905269,5.98987300468974
7,25,47.4880207192989,6.1974823672243
7,26,49.3875415480708,6.36449816992747
7,27,51.2870623768428,6.66770282985821
7,28,53.1865832056147,6.92208108460646
7,29,55.0861040343867,7.23908873643407
7,30,56.9856248631586,7.32708183259881
7,31,58.8851456919306,7.56350751273635
7,32,60.7846665207025,7.92938204790145
7,33,62.6841873494745,8.21743689684746
7,34,64.5837081782464,8.45702336464191
7,35,66.4832290070184,8.67142062035255
7,36,68.3827498357903,8.8495358447804
7,37,70.2822706645623,9.04500764776693
7,38,72.1817914933343,9.37070590553297
7,39,74.0813123221062,9.53478767864208
7,40,75.9808331508782,9.83458691069968
7,41,77.8803539796501,10.1497008675305
7,42,79.7798748084221,10.3846835307515
7,43,81.679395637194,10.5093348262116
7,44,83.578916465966,10.790187557044
7,45,85.4784372947379,11.0798828946444
7,46,87.3779581235099,11.3873803491454
7,47,89.2774789522818,11.6390563980718
7,48,91.1769997810538,11.927309857264
7,49,93.0765206098257,12.0780595600821
7,50,94.9760414385977,12.2667863299833
7,51,96.8755622673697,12.6133987982774
7,52,98.7750830961416,12.7577605964515
7,53,100.674603924914,12.9943094250304
7,54,102.574124753686,13.3700854869446
7,55,104.473645582457,13.5101689891398
7,56,106.373166411229,13.7809510304578
7,57,108.272687240001,13.9775958885269
7,58,110.172208068773,14.3510560817357
7,59,112.071728897545,14.5572608192418
7,60,113.971249726317,14.7062248230351
7,61,115.870770555089,14.9889612731926
7,62,117.770291383861,15.2000426049591
7,63,119.669812212633,15.45827054481
7,64,121.569333041405,15.8036374681491
7,65,123.468853870177,16.0451216627922
7,66,125.368374698949,16.2128590463286
7,67,127.267895527721,16.5818703440233
7,68,129.167416356493,16.8204782617711
7,69,131.066937185265,16.9959746392311
7,70,132.966458014037,17.3024769917737
7,71,134.865978842809,17.5015009203781
7,72,136.765499671581,17.8022889795003
7,73,138.665020500353,18.0274676711774
7,74,140.564541329125,18.1869509247825
7,75,142.464062157897,18.5104219888353
7,76,144.363582986669,18.7353071662906
7,77,146.26310381544,19.0126626030099
7,78,148.162624644212,19.245322003748
7,79,150.062145472984,19.569750026512
7,80,151.961666301756,19.7372818340607
7,81,153.861187130528,20.0524710170643
7,82,155.7607079593,20.2331598907347
7,83,157.660228788072,20.4163184821609
7,84,159.559749616844,20.7142607389313
7,85,161.459270445616,20.8833844919345
7,86,163.358791274388,21.2312724757403
7,87,165.25831210316,21.3676701353022
8,1,1.40963641497504,0.145941508164422
8,2,2.81927282995008,0.274508271028804
8,3,4.22890924492512,0.455864708303783
8,4,5.63854565990016,0.629844625932266
8,5,7.04818207487521,0.804275152468016
8,6,8.45781848985025,0.912893786563225
8,7,9.86745490482529,1.10846176083799
8,8,11.2770913198003,1.21190336421152
8,9,12.6867277347754,1.41170251161232
8,10,14.0963641497504,1.5695174226796
8,11,15.5060005647255,1.77737638853635
8,12,16.9156369797005,1.86816355661985
8,13,18.3252733946755,2.0957164370074
8,14,19.7349098096506,2.15130440937623
8,15,21.1445462246256,2.40378869684102
8,16,22.5541826396007,2.49937850710045
8,17,23.9638190545757,2.71278362992612
8,18,25.3734554695507,2.85595428184419
8,19,26.7830918845258,2.93411278907374
8,20,28.1927282995008,3.1200663222983
8,21,29.6023647144759,3.25678396467056
8,22,31.0120011294509,3.41077240724405
8,23,32.4216375444259,3.61066503837414
8,24,33.831273959401,3.76069566850611
8,25,35.240910374376,3.88167858465056
8,26,36.6505467893511,4.11075039704163
8,27,38.0601832043261,4.27541943114436
8,28,39.4698196193011,4.3887272869663
8,29,40.8794560342762,4.5659560183897
8,30,42.2890924492512,4.7185744581123
8,31,43.6987288642263,4.80944584244591
8,32,45.1083652792013,5.06853888331993
8,33,46.5180016941764,5.16507409768612
8,34,47.9276381091514,5.39085138817171
8,35,49.3372745241264,5.55371272426304
8,36,50.7469109391015,5.63742151043003
8,37,52.1565473540765,5.81724059247389
8,38,53.5661837690516,6.0082424163665
8,39,54.9758201840266,6.15550347187306
8,40,56.3854565990016,6.28700609933686
8,41,57.7950930139767,6.41440180278836
8,42,59.2047294289517,6.5957531539245
8,43,60.6143658439268,6.73145716458784
8,44,62.0240022589018,6.84893410992454
8,45,63.4336386738768,7.01407318869603
8,46,64.8432750888519,7.27421264893725
8,47,66.2529115038269,7.33661273843379
8,48,67.662547918802,7.51107688050839
8,49,69.072184333777,7.69255073360641
8,50,70.4818207487521,7.86962896323657
8,51,71.8914571637271,7.99248854014337
8,52,73.3010935787021,8.12028902148494
8,53,74.7107299936772,8.34583267826605
8,54,76.1203664086522,8.52420613235232
8,55,77.5300028236273,8.58142681580758
8,56,78.9396392386023,8.78255151741348
8,57,80.3492756535773,8.98054478265839
8,58,81.7589120685524,9.05824839257549
8,59,83.1685484835274,9.29088533904669
8,60,84.5781848985025,9.38974996949232
8,61,85.9878213134775,9.53162737480403
8,62,87.3974577284526,9.69708274200948
8,63,88.8070941434276,9.84842189691771
8,64,90.2167305584026,10.0580245120374
8,65,91.6263669733777,10.2025883821077
8,66,93.0360033883527,10.3351632441387
8,67,94.4456398033278,10.5580253206315
